customer,tactic,technique,detection_rule,category,platform,type,channel,provider,data_needed,logging policy,enrichment,enrichment requirements,response playbook,response action
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0044_windows_ntlm_audit,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0026_windows_audit_user_account_management,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0010_windows_sysmon_WmiEvent,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0100_windows_audit_security_system_extension,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0030_windows_audit_file_share,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0007_windows_sysmon_ProcessAccess,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0006_windows_sysmon_image_loaded,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0028_windows_audit_sam,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0003_windows_sysmon_process_creation,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0009_windows_sysmon_PipeEvent,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0002_windows_audit_process_creation_with_commandline,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,-,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0005_windows_sysmon_network_connection,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0004_windows_audit_logon,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0027_windows_audit_directory_service_access,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0008_windows_sysmon_FileCreate,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0029_windows_audit_detailed_file_share,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0001_windows_audit_process_creation,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0044_windows_ntlm_audit,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0026_windows_audit_user_account_management,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0010_windows_sysmon_WmiEvent,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0100_windows_audit_security_system_extension,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0030_windows_audit_file_share,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0007_windows_sysmon_ProcessAccess,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0006_windows_sysmon_image_loaded,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0028_windows_audit_sam,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0003_windows_sysmon_process_creation,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0009_windows_sysmon_PipeEvent,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Application,Windows Error Reporting,DN_0045_1001_windows_error_reporting,LP_0002_windows_audit_process_creation_with_commandline,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,-,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0005_windows_sysmon_network_connection,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0004_windows_audit_logon,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0027_windows_audit_directory_service_access,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0008_windows_sysmon_FileCreate,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0029_windows_audit_detailed_file_share,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0001_windows_audit_process_creation,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0044_windows_ntlm_audit,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0026_windows_audit_user_account_management,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0010_windows_sysmon_WmiEvent,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0100_windows_audit_security_system_extension,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0030_windows_audit_file_share,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0007_windows_sysmon_ProcessAccess,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0006_windows_sysmon_image_loaded,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0028_windows_audit_sam,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0003_windows_sysmon_process_creation,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0009_windows_sysmon_PipeEvent,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0002_windows_audit_process_creation_with_commandline,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,-,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0005_windows_sysmon_network_connection,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0004_windows_audit_logon,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0027_windows_audit_directory_service_access,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0008_windows_sysmon_FileCreate,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0029_windows_audit_detailed_file_share,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0001_windows_audit_process_creation,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0044_windows_ntlm_audit,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0026_windows_audit_user_account_management,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0010_windows_sysmon_WmiEvent,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0100_windows_audit_security_system_extension,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0030_windows_audit_file_share,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0007_windows_sysmon_ProcessAccess,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0006_windows_sysmon_image_loaded,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0028_windows_audit_sam,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0003_windows_sysmon_process_creation,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0009_windows_sysmon_PipeEvent,,,-,title
None,TA0006: Credential Access,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Windows Log,Security,Microsoft-Windows-Security-Auditing,DN_0026_5136_windows_directory_service_object_was_modified,LP_0002_windows_audit_process_creation_with_commandline,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Applications and Services Logs,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,DN_0007_3_windows_sysmon_network_connection,-,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Applications and Services Logs,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,DN_0007_3_windows_sysmon_network_connection,LP_0005_windows_sysmon_network_connection,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Applications and Services Logs,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,DN_0007_3_windows_sysmon_network_connection,LP_0004_windows_audit_logon,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Applications and Services Logs,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,DN_0007_3_windows_sysmon_network_connection,LP_0027_windows_audit_directory_service_access,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Applications and Services Logs,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,DN_0007_3_windows_sysmon_network_connection,LP_0008_windows_sysmon_FileCreate,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Applications and Services Logs,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,DN_0007_3_windows_sysmon_network_connection,LP_0029_windows_audit_detailed_file_share,,,-,title
None,TA0008: Lateral Movement,T1003: Credential Dumping,Mimikatz Use,OS Logs,Windows,Applications and Services Logs,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,DN_0007_3_windows_sysmon_network_connection,LP_0001_windows_audit_process_creation,,,-,title
